Sujetos,lematizado,texto_crudo,coherencia_evolucion
11.0,ah primero día cursar presencial labo 5 creer todavía cosa medio presencial medio venir cada dos semana acuerdo raro además mitad estudiante laboratorio enorme seis persona ahí mitad grupo casa zoom acuerdo empezar experimento caminata aleatorio bolita arriba placa vibrar acuerdo quién profesor término personal acuerdo contento pandemia poner indiferente facultad volver labo tipo claro ahora acuerdo gustar facultad acuerdo si mañana tarde buen detalle hacer tiempo," Ah, mi primer día de cursada presencial fue en Labo 5 creo, que todavía estábamos en una cosa como medio presencial, medio no, como que veníamos cada dos semanas. Me acuerdo que fue muy raro, porque además éramos la mitad de los estudiantes, el laboratorio es enorme y estábamos seis personas ahí, porque la mitad del grupo estaba en su casa con el Zoom. Pero sí, me acuerdo que empezamos con el experimento de caminatas aleatorias, con bolitas arriba de una placa que vibraba. Me acuerdo quiénes eran mis profesores, pero en términos personales, también me acuerdo que estaba muy contenta. Que la pandemia me puso indiferente con la facultad y volver al labo fue tipo, no, claro, ahora me acuerdo por qué me gustaba la facultad. Pero sí eso. Y lo que no me acuerdo si era la mañana o la tarde, pero bueno, detalles, fue hace mucho tiempo.
","[0.5148638784885406, 0.5443853557109832, 0.5231888964772224, 0.5333787798881531, 0.5333997905254364, 0.5237776041030884]"
12.0,primero día cursar presencial hacer labels saber pasar volver cursar presencial laboratorio 5 modalidad hacer grupo dos ir día cada hacer grupo facu declarar burbuja ir ir todo clase acuerdo día relevante acuerdo día tocar experimento glow acuerdo primero tocar acuerdo día poder decir montón cosa época tocar experimento glow trabajar tecnópoli día tipo primero día acuerdo pasar,"Primer día de cursar presencial, yo te hago los labels. Sabes qué pasa, yo volví a cursar presencial con Laboratorio 5 y era una modalidad que era hacíamos grupos de a dos, y como que tenía que ir un día cada uno. Y yo hice un grupo con Facu, y como que declaramos que éramos burbuja y que íbamos a ir todos todas las clases. Pero no me acuerdo como que ese día como no fue algo que nada, que fuera muy relevante. Porque no me acuerdo que ese día nos tocó el experimento de glow. Me acuerdo que ese fue el primero que nos tocó pero no me acuerdo del día. Pero puedo decir un montón de cosas de esa época, como nos tocó el experimento de glow, y yo estaba trabajando en Tecnópolis. Pero no, no ese día tipo el primer día no me acuerdo qué pasó.
","[0.5483744995934623, 0.6266773343086243, 0.4973645508289337, 0.5765307322144508, 0.5254665017127991, 0.49351076781749725, 0.5564119815826416]"
13.0,primero día cursar claro postpandemia estructura 4 suponer horario charla inicial laboratorio 6 ledesma así hacer faltar primero parte clase tener reunión zoom ledesma así varios noriega compartir mismo computadora poder tener char él ahí así hora ahí estructura 4 así ver mitad clase sorprender profesor barbijo puesto decidir mucho vacuna puesto hacer falta plot twist después covid cursar cursar terminar temprano así poder ir primero día postpandemia quedar merendar seguramente festejar volver ver yo fin,"Primer día de cursada, claro, post-pandemia, fue Estructura 4, que se suponía el horario con la charla inicial del Laboratorio 6 con Ledesma. Así que lo que tuvimos que hacer fue faltar a la primera parte de la clase para tener la reunión por Zoom con el Ledesma. Así que fuimos varios a la Noriega, compartiendo una misma computadora, para poder tener la charla, y habíamos estado ahí algo así como una hora, y de ahí fuimos a Estructura 4. Así que vimos la mitad de la clase, me sorprendió que el profesor no tenía el barbijo puesto, porque él decidió que como tenía muchas vacunas puestas, no hacía falta. Plot twist, después tuvo Covid. Y eso, cursamos, la cursada terminó temprano, así que nos pudimos ir. Y eso, ese fue el primer día de post-pandemia. Nos habremos quedado a merendar seguramente, para festejar volver a vernos. Fin.
","[0.3894324339926243, 0.4108687000615256, 0.37215467790762585, 0.3437139794230461, 0.4682786166667938, 0.43083121875921887, 0.2681730389595032, 0.1849636435508728]"
14.0,primero día cursar presencial postpandemia acuerdo cursar física teórico 2 segundo física teórico hacer acuerdo primero vez cursar pabellón cero infinito sentar aula raro mesa hexagonal hecho ver pizarrón cosa acuerdo sentir chico ahora juego pelota después tiempo momento acuerdo justo sentir poder ver pizarrón gente poder acuerdo haber pensar ofrecer él chico si querer cambiar final animar ofrecer acuerdo cursar 3 8 día solo clase teórico clase práctico entonces re temprano llevar mochila hoy ahora jansport azul después creer acuerdo relevante,"En el primer día de cursada presencial post-pandemia, me acuerdo que cursé Física Teórica 2, que fue la segunda Física Teórica que yo hacía. Me acuerdo que fue mi primera vez cursando en el pabellón cero más infinito, y nos sentamos en una de estas aulas que era rara porque tiene estas mesas hexagonales, que no están hechas para que veas el pizarrón. Y una cosa que me acuerdo es que me senté con unos chicos que ahora juego a la pelota con ellos, después de un tiempo. Y en su momento me acuerdo que había uno que, yo justo me senté para poder ver el pizarrón, pero había gente que no podía, y me acuerdo de haber pensado de ofrecerle a un chico de si quería cambiar, pero al final no me animé y no le ofrecí. Me acuerdo que cursaba de 3 a 8, y ese día solo hubo clase Teórica, no hubo clase práctica. Entonces nos fuimos re temprano. Y llevé la mochila que tengo hoy, ahora, la Jansport azul, pero después creo que no me acuerdo nada más relevante. 
","[0.546117976307869, 0.4898845195770264, 0.4934465289115906, 0.5130912363529205, 0.5089530050754547, 0.4597545266151428]"
15.0,suponer primero día presencial año pasado 2022 primero cuatri 2022 cursar martes jueves viernes así venir martes cursado estructura materia 4 dinámica lineal estructura acuerdo además cursar varios compañer cursar pandemia facu cori bauti cami cande 8 compañero dinámica lineal primero clase re buen ver cosa solución simple ver dónde punto fijo ecuación diferencial ver si estable inestable od,"Supongo que el primer día presencial fue el año pasado, 2022. Primer cuatri de 2022. Yo cursaba los martes, jueves y viernes. Así que vino un martes y habré cursado de Estructura en la Materia 4 y Dinámica No Lineal. De Estructura no me acuerdo mucho. Además de que cursé con varios compañeres con los que cursaba antes de la pandemia. Facu, Cori, Bauti, Cami Cande, como 8 compañeros. Y en Dinámica No Lineal la primera clase estuvo re buena. Vimos algunas cosas de soluciones simples para ver dónde están los puntos fijos de una ecuación diferencial y ver si son estables o inestables en un OD. Y eso. 
","[0.4722640249464247, 0.4106995202600956, 0.4545161085469382, 0.46131225923697156, 0.47096979022026064, 0.3715691566467285, 0.45746421813964844, 0.4518498033285141, 0.5416174530982971]"
16.0,buen 2022 creer primero año volver normalidad después pandemia acuerdo verano cursar labo 4 verano todavía seguir poquito modalidad ir acuerdo turnar compañero entonces clase ir clase ir gente aula acuerdo cursar cómo llamar profesor rotonda físico acuerdo conocer compañero conocer ahí laboratorio salir bien buen acuerdo presión solo laboratorio primero vez hacer ahí cosa general grupo materia vez tocar hacer él solo después año acuerdo bien cursar cursar creer teo 1 recursado cursar cursar teo 2 presencial primero cuatrimestre cursar dos acuerdo cursar vladimir acuerdo buen intenso ahí empezar salir novio así medio movido cuatrimestre segundo cuatrimestre hacer estructura tranqui primero vez rafa año bariloche buen buen seguramente mucho cosa acordar momento mundial 2022 labo 4 acuerdo sentir raro acuerdo tocar computadora colorcito x multicolor acuerdo experimento tocar acuerdo recuerdo día,"Bueno, el 2022 creo que fue el primer año ya donde se volvió la normalidad después de la pandemia. Me acuerdo que ese verano cursé Labo 4, en verano, y todavía seguía un poquito esa modalidad de no ir todos. Me acuerdo que me turnaba con mi compañero, entonces algunas clases iba él, y otras clases iba yo, pero ya había más gente en el aula. Me acuerdo que la cursé con, ¿Cómo se llama este profesor? Con una de los La Rotondas el que es físico. Nada, me acuerdo que yo no conocía a mi compañero de antes, lo conocí ahí en el laboratorio, salió muy bien. Estuvo bueno, pero me acuerdo también la presión de estar sola en el laboratorio por primera vez haciendo ahí las cosas. Como que en general es en grupo esas materias y nada, esta vez me tocaba hacerlo sola. Después, durante el año, no me acuerdo bien que cursé. Cursé, creo que Teo 1 la había recursado y la estuve cursando, y cursé también Teo 2 presencial ya. Eso fue en el primer cuatrimestre, cursé esas dos. Me acuerdo que las cursé con Vladimir. Me acuerdo que, nada, estuvo bueno, fue intenso. También ahí empecé a salir con mi novio, así que fue como medio movido ese cuatrimestre. Y nada, y el segundo cuatrimestre ya hice Estructuras y fue más tranqui. Fue la primera vez que fui a la RAFA ese año, en Bariloche, estuvo muy bueno. ¿Qué más? Bueno, seguramente muchas cosas más, pero no me las estaría acordando en este momento. Fue el mundial, en el 2022. De Labo 4. Nada, eso, me acuerdo de sentir muy rara, me acuerdo que me tocó una computadora que tenía los colorcitos en X, como multicolor. No me acuerdo qué experimento me tocó, eso no me acuerdo. Pero eso no tengo mucho más recuerdo de ese día.
","[0.537915134971792, 0.5387776607558841, 0.5166819602251053, 0.48747739352678, 0.5147138618760638, 0.5060143523356494, 0.5297625847160816, 0.5540736277898153, 0.5079170295170375, 0.5113488481594965, 0.4776105011502902, 0.5129579982974313, 0.5221849769353867, 0.5130419929822286, 0.4912877567112446, 0.4645390042236873, 0.4578524778286616, 0.5243319988250732, 0.40693360567092896, 0.4903203050295512, 0.4302832931280136, 0.5620898008346558]"
17.0,buen primero día cursar presencial 2022 anotar verano cursar laboratorio electrónico materia mucho gana cursar siempre anotar carrera decir decir ver lista optativo único decir así querer hacer el labo electrónico así querer hacer miedo siempre sobrecucir año poner nervioso tema sobrecupo saber quedar hablar dina compañero labo 6 7 momento trabajar junto saber llegar 8 9 ahí re poquito re buen dina facu par amigo malo decir temprano 8 mañana primero día afectar afectar segundo tercero día medio primero día ir entusiasmo gana encontrar amigo re buen pasar bien materia re buen saber si acuerdo barbijo planificado hacer cosa grupo dina christian profesor materia decir poder trabajar individualmente tipo a eh posta 8 acá trabajar individualmente hacer cada cosa buen ayudar igual medio parte hacer ejercicio guía buen juntar hablar discutir clase hacer cosa junto acuerdo christian preguntar nombre hablar llegado labo electrónico gustar electrónico buen siempre gustar gustar hacer avión programar arduino cosa así siempre mucho gana hacer él buen preguntar tipo momento lindo cada contar elegir materia optativo saber cuánto materia df decir cualquiera df acuerdo suponer después llegar cansado verano venir dormir tarde 8 mañana entonces llegado casa destrucción enorme buen re buen bien,"Bueno, el primer día de cursada presencial fue en 2022. Yo me anoté en verano para cursar Laboratorio de Electrónica, que es una materia que tenía muchas ganas de cursar desde siempre, desde que me anoté a la carrera, digamos. Dije, vi las listas optativas y la única que dije así de una quiero hacerla, era la Labo de Electrónica, así que la quise hacer. Estaba con miedo porque tenía, siempre había sobrecupo en otros años y yo me pongo muy nervioso con el tema de los sobrecupos y yo qué sé, y de no quedar. Ya había hablado con Dina, mi compañero de Labo 6 y 7, en ese momento, para que trabajemos juntos y yo qué sé. Y de la nada llegamos y éramos 8, 9, por ahí. Éramos re poquitos. Estuvo re bueno. Estaba con Dina y estaba con Facu, un par de amigos. Lo malo, digamos, era que era muy temprano, eran las 8 de la mañana, pero el primer día eso no afecta, eso afecta más los segundos y terceros días o los del medio. Pero el primer día uno va con entusiasmo y con ganas y se encuentra con sus amigos y está re bueno, yo la pasé bien, la materia estuvo re buena. No sé si me acuerdo mucho más. Estábamos con barbijos, yo había planificado hacer las cosas en grupo con Dina y Christian, el profesor de la materia, dijo que podíamos trabajar individualmente y fue tipo, ah, posta, somos 8, nada tiene sentido acá, trabajemos individualmente y hagamos cada uno nuestra cosa. Y bueno, nos ayudamos igual en el medio. Había parte de hacer ejercicios con guías y eso, bueno, nos juntábamos a hablar, discutir durante la clase, hacer las cosas juntos. Me acuerdo que Christian nos preguntó nuestros nombres y que hablemos un poco de por qué habíamos llegado a Labo de Electrónica o por qué nos gustaba la electrónica. Y bueno, siempre me gustó que me gustaba hacer aviones y programar arduino y cosas así. Como que siempre tenía muchas ganas de hacerlo, pero bueno, nos preguntó todo y fue tipo, fue un momento lindo de cada uno contaba por qué elegimos esa materia optativa entre las no sé cuántas materias del DF, digamos, o cualquier otra que no del DF. No me acuerdo mucho más, supongo que después llegué y estaba cansado porque era verano. Me venía durmiendo tarde y esto era a las 8 de la mañana, entonces habré llegado a mi casa con una destrucción enorme, pero bueno, estuvo re bueno, estuvo bien.
","[0.535520221057691, 0.5274408840470843, 0.4898544251918793, 0.5008769556879997, 0.5156344294548034, 0.5271802395582199, 0.5557626119026771, 0.5446265613039335, 0.5302958434278314, 0.5331479191780091, 0.48121846550040775, 0.548480499535799, 0.5768425975527082, 0.6093475619951884, 0.5743487298488616, 0.5854049474000931, 0.5427881479263306, 0.5523407161235809, 0.5461625456809998]"
18.0,primero día cursar presencial primero día cursar presencial post pandemia cursar creer seguramente cursar si estructura materia 2 primero cursar primero clase pabellón cero infinito ahí empezar odiar él pabellón deber existir edificio cuyo configuración pabellón universidad montón espacio aprovechar ventana vidrio lindo mirar través vidrio ventana jardín bosquecito lindo lugar ir estudiar desastre honestamente preferir ir sótano pabellón 2 menos ahí aula tipo asiento mismo nivel entonces si sentar fondo poder ver allá distancia pizarrón cambio si edificio sento fondo ir ver edificio deber ser shopping aeropuerto deber ser pabellón facultad día saber ser medio raro barbijo acuerdo ninguno detalle particular si saber rendido final hacer acuerdo cómo día particular acuerdo gana volver cursar gana probar pabellón cero ver onda querer volver nunca lugar particular día particular día recuerdo llamativo particular,"Primer día de cursada presencial. Primer día de cursada presencial post pandemia ¿qué cursé? creo que seguramente cursé, no, ¿qué? Si, Estructura de la Materia 2 la primera cursada. La primera clase que tuve en el pabellón cero más infinito y ahí empecé a odiarlo, es un pabellón que no debería existir, no es un edificio que la cuya configuración sea de pabellón de una universidad. O sea, tiene un montón de espacios que no se aprovecha, no tiene ventanas, tiene vidrios, lo que está muy lindo mirar a través de un vidrio, pero no tiene ventanas. El jardín es el bosquecito que tiene muy lindo, pero como lugar para ir a estudiar, o sea, es un desastre honestamente. Prefiero ir al sótano del pabellón 2 que al menos ahí las aulas están tipo, o sea, los asientos no están al mismo nivel entonces si te sentas al fondo podés ver algo más allá de la distancia a la que estés al pizarrón. En cambio si en el edificio te sentas al fondo no vas a ver nada. Ese edificio debería ser un shopping o un aeropuerto, no debería ser un pabellón de una facultad. Del día, o sea, qué sé yo, habría sido medio raro, estábamos todos con barbijos. No me acuerdo ningún detalle en particular pero si, no sé, había rendido un final hace poco. No me acuerdo mucho de cómo fue el día en particular, me acuerdo que tenía ganas de volver a cursar y tenía ganas de probar el pabellón cero, a ver qué onda. No quiero volver nunca más a ese lugar, pero en particular sobre el día, no, no en particular sobre el día no recuerdo nada llamativo no, nada particular.
","[0.5837026891800073, 0.5138328795631727, 0.5280009616505016, 0.48539926707744596, 0.49605931838353473, 0.44880603440105915, 0.4148818126746586, 0.45001353323459625, 0.4366711974143982, 0.348662368953228, 0.4196241497993469, 0.40268638730049133, 0.2845381200313568]"
19.0,buen acuerdo creer día labo 5 realidad medio seguir pandemia ir barbijo facu solo laboratorio acuerdo grabar video sacar foto facultad compus mesa óptico compañera compu lucecita pelo distinto momento todavía colorado realidad creer primero mesa óptico ir hacer experimento celda rubidio láser ver espectro si recordar acuerdo contento,"Bueno, no me acuerdo mucho de esto. Creo que fue un día en Labo 5. En realidad medio que seguía la pandemia, pero íbamos con barbijo a la facu solo para el laboratorio. Me acuerdo de grabar un video y sacar fotos de la facultad, y de la compus y la mesa óptica. Estaba con mi compañera y había una compu que tenía lucecitas. Y tenía el pelo distinto, en ese momento todavía era colorada. Y en realidad, creo que estábamos en la primer mesa óptica, que íbamos a hacer un experimento de la celda rubidio con un láser y para ver el espectro. Si no, no tengo mucho más recuerdo de eso. Me acuerdo que estaba muy contenta, pero no mucho más.
","[0.4649825282394886, 0.41718397395951407, 0.4708868662516276, 0.4452523410320282, 0.4017718434333801, 0.4119760990142822, 0.6382668316364288, 0.6708576083183289]"
20.0,primero día cursar presencial buen oficialmente postpandemia segundo 2021 empezar venir acá recaudo buen presencial vuelta cursar teórico 1 amigo ahora dato todavía físico así cursar dividir dos turno creer resto quedar turno vinir barbijo distancia mambo acuerdo raíz empezar venir bicicleta recomendar transporte público así medio venir ahora bici cursar tarde así ir tarde noche buen hecho bastante triste ver facultad tanto vacío tomar mate suerte poder volver hacer hoy acuerdo buen teórico dar mininni práctica emilio día tocar leoni día clase bastante bodrio materia bastante bodrio más … clase aula ferderman conocer pantalla extraño suerte sacar,"Primer día de cursada presencial. Bueno, no fue oficialmente post-pandemia porque fue el segundo 2021, que empezamos a venir acá con todos los recaudos. Pero bueno, fue presencial de vuelta. Cursé Teórica 1, estaban un amigo, que ahora está en datos, todavía estaba en física así que cursaba con él. Y nos dividían en dos turnos, y creo que todo el resto había quedado en el otro turno. Y vinimos con barbijo, con distancia, era todo un mambo. Pero me acuerdo que a raíz de eso empecé a venir en bicicleta porque te recomendaban no en transporte público. Así que medio que por eso vengo ahora en bici. Y cursaba a la tarde, así que me iba muy tarde a la noche pero bueno, nada que no hayamos hecho antes. Y fue bastante triste ver a la facultad tan vacía. Sí, no tomábamos mate, nada de lo que por suerte pudimos volver a hacer hoy ¿qué más me acuerdo? Bueno, la teórica la daba Mininni, la práctica, estaba Emilio los días que a mí no me tocaba y Leoni los días que sí. Las clases eran bastante bodrio, la materia sí es bastante bodrio. Y qué más, no mucho más… que la clase fue en el aula Ferderman, que yo no conocía, que había una pantalla extraña que por suerte la sacaron. No, no mucho más.
","[0.49106443354061674, 0.4684475657458489, 0.5320168832937876, 0.48045922544869507, 0.4494121104478836, 0.49012113610903424, 0.438022006303072, 0.41083300752299173, 0.4435877154270808, 0.39941656589508057, 0.31706899404525757, 0.3146735330422719, 0.22650523483753204, 0.07736502587795258]"
21.0,acuerdo día particularmente fecha acuerdo cursar método numérico materia cursar amigo pablo amigo gabriel gabriel hayón llamar acuerdo día gabi poder ir así solo pablo acuerdo sentar clase teórico dar … cómo llamar profesora acuerdo profesora bajito canoso acuerdo nombre siempre método materia pablo sentar atrás derecha fondo derecho aula pabellón 1 aula 2 primero piso aula grande fondo izquierdo creer 2 3 lado izquierdo creer 2 acuerdo 3 acuerdo aula grandotas asiento pablo atrás derecho clase ver acuerdo álgebra lineal preliminar materia acuerdo pablo primero vez llevado ipad lápiz escribir vez carpeta decir uy ipad decir un querer hacer acuerdo pablo escribir pablo ipad ahora cambiar ipad cuarto generación pro anterior ipad air funda lápiz apple pencil primero generación acordar llevado cuaderno siempre acuerdo hacer día creer trabajar trabajar suponer trabajar ir cursar olvídatar acuerdo pasar día cero hacer dos año año perdón año 2022 ser marzo 2022 pensar si acuerdo creer después recuerdo si pasar después terminar cursar quedar pablo hablar afuera pabellón 1 siempre hacer recuerdo tal suponer ser así creer decir ver álgebra lineal acuerdo particularmente orden ver cómo enseñar sentir lado sentar fondo sentar fondo derecho mirar decir si mirar pizarrón atrás derecha decir sentir lado derecho pablo lado izquierdo hecho poder ver ipad ahí lado ver mientras escribir acuerdo ver gabi vino decir creer poder venir laburo gabi acuerdo creer acuerdo,"No me acuerdo qué día fue particularmente, qué fecha, pero me acuerdo que fue cursada de Métodos Numéricos. Esa materia la cursé con mi amigo Pablo y mi amigo Gabriel, pero Gabriel Hayón, se llama. Me acuerdo que ese día Gabi, no podía ir, así que fui solo con Pablo. Me acuerdo que nos sentamos, fue una clase teórica que la estaba dando… ¿cómo se llamaba la profesora?, no me acuerdo. Fue una profesora bajita, canosa, no me acuerdo el nombre, que está siempre en Métodos de la materia. Con Pablo nos sentamos atrás de todo a la derecha, todo el fondo a la derecha. Fue en el aula del pabellón 1, el aula 2, es la que está en el primer piso donde están las aulas grandes, al fondo a la izquierda, Creo que es la 2 y la 3, la que está del lado izquierdo, creo que es la 2, no me acuerdo, era la 3, no me acuerdo. Era de esas aulas que son grandotas, con muchos asientos. Con Pablo fuimos atrás de todo la derecha, esa clase vimos, me acuerdo, a Álgebra Lineal, que es como el preliminar para la materia. Me acuerdo que Pablo como que por primera vez había llevado el iPad y un lápiz para escribir en vez de la carpeta. Yo dije, uy, yo tengo un iPad también, dije, uy, yo quiero hacer eso. Y me acuerdo que Pablo escribió en eso, Pablo tenía un iPad, que ahora se lo cambió, tenía un iPad, el cuarta generación, no era el Pro, era el anterior, un iPad Air, uno de esos. Tenía eso con una funda y el lápiz, era el Apple Pencil, pero el de primera generación. Sí, qué más, algo más que me acuerde. Yo había llevado un cuaderno de los de siempre. No me acuerdo qué más hice ese día, creo que trabajando, estaba trabajando, pero supongo que habré trabajado y me habría ido a cursar. Olvídate que me acuerdo de qué pasó ese día, cero, fue hace más de dos años, no, no, no, un año, perdón, más de un año, 2022, habrá sido marzo de 2022. Estoy pensando si me acuerdo de algo más. Creo que después, no tengo recuerdos si pasó, pero después terminó de cursar y nos quedamos con Pablo hablando afuera del pabellón 1, como siempre lo hacíamos. Esto no es un recuerdo tal cual, supongo que habrá sido así. Y creo que nada más. Yo dije que vimos Álgebra Lineal, no me acuerdo particularmente en qué orden lo vimos, cómo lo fue como enseñando. Yo me senté del lado, sí, nos sentamos al fondo, nos sentamos al fondo a la derecha, mirando, digamos, si miras al pizarrón, atrás de todo a la derecha, digamos. Yo me senté del lado derecho, Pablo del lado izquierdo, que de hecho yo como que podía ver el iPad ahí al lado, viste, mientras escribía. No me acuerdo, a ver, no, Gabi no vino, eso ya lo dije. Creo que no había podido venir por laburo, Gabi, no me acuerdo, creo. No, no me acuerdo nada más.
","[0.5688254076700944, 0.5554306769371032, 0.5486476818720499, 0.540833944859712, 0.5147340284152464, 0.5434334760620481, 0.5358544021844864, 0.5029162215559106, 0.5217355142037073, 0.5081805534222547, 0.5163441486656666, 0.5239554027716319, 0.5454347346510205, 0.5119417424385364, 0.5226313844323158, 0.506435058333657, 0.512312862277031, 0.5062847998407152, 0.46874205954372883, 0.4420335292816162, 0.44748246918121976, 0.47135448455810547, 0.42380326986312866, 0.42314385374387103, 0.33966800570487976, 0.42986541986465454]"
22.0,buen primero día presencial post pandemia laburo caso north tower glowant correa alrededor correa 4200 menos oficina tomar 133 levanté 8 mañana bondi llegar bien horario salir levanté 8 salir 8 medio casa menos llegar parada tardar 10 15 minuto muchísimo llegar bondi sentir así excelente buen bundis llegar colo correa hacer yo permiso especial tarjeta buen primero vez ir oficina dar yo acceso acceso especial piso piso específico buen oficina problema encontrar asiento ir ubicado chequear planilla entender goma planilla venir alguien ayudar yo ayudar encontrar asiento poder sentar faltar par cosa faltar mouse acuerdo si teclado realmente acuerdo si hato faltar monitor entonces conseguir cosa ahí set up laburar laburar tranquilo hora almuerzo salir almuerzo almorzar primero vez comer oficina si mal recordar chino peso caminar uno 9 cuadra menos charlar proyecto etcétera gastar alrededor mil mil mil seiscientos peso cosa así después volver seguir laburar tomar café tomar día descubrir máquina tomar café rico después tipo seis moneda tarde volver bondi esperar cuánto esperar ser 10 minuto tomar vuelta laburo metrobús vuelta 133 bondi menos llegar menos 8 noche casa," Bueno, mi primer día presencial post pandemia en mi laburo, en mi caso, fue en lo que sería North Tower de Glowant, que sería en Correa, alrededor de Correa, 4200 más o menos. Yo fui a la oficina, me tomé el 133, me levanté a las 8 de la mañana. El bondi llegó bien horario, yo salí, me levanté a las 8, salí 8 y media de mi casa, más o menos. Llegué a la parada, habrá tardado como muchos 10, 15 minutos, como muchísimo. Llegué al bondi, me senté de una, así que excelente. Bueno, el bundis fue. Llegué hasta Colo Correa. Tuvieron que hacerme un permiso especial para la tarjeta porque, bueno, primera vez que iba a la oficina para darme acceso a todo, acceso especial a mi piso, que es un piso específico. Bueno, fui a la oficina, tuve problemas para encontrar el asiento en donde me iba ubicado. Estuve chequeando una planilla que había, no la entendía, una goma la planilla. Tuvo que venir alguien a ayudarme, me ayudó a encontrar mi asiento, me pude sentar. Me faltaban un par de cosas, me faltaba mouse, no acuerdo si teclado o no. Realmente no me acuerdo si hata me faltaba monitor, pero entonces fui consiguiendo esas cosas y nada, ya ahí tenía el set up para laburar, laburé tranquilo hasta la hora del almuerzo. Salimos del almuerzo, fuimos a almorzar. La primera vez que fui a comer de la oficina, si mal no recuerdo, fuimos un chino por peso, que tenía que caminar unas 9 cuadras más o menos. Fuimos charlando del proyecto, etcétera. Gasté alrededor de mil, entre mil y mil seiscientos pesos, una cosa así. Después fuimos, volvimos, seguí laburando. Tomé, no, café mucho no tomé ese día. Descubrí la máquina, tomé un café, esta era muy rico. Y después tipo seis y monedas de la tarde, volví. El bondi lo tuve que esperar, cuánto lo tuve que esperar. Es tanto, no había sido más de 10 minutos que me lo tomaba en lo que sería a la vuelta de donde laburo, metrobús, de vuelta al 133. Y el bondi fue más o menos, llegué más o menos a las 8 de la noche a mi casa y no mucho más. 
","[0.4462920375492262, 0.4684596522287889, 0.43662533731687636, 0.41756477653980256, 0.4138034558609912, 0.41194229531619286, 0.4427410263349028, 0.40244412887841463, 0.3993528038263321, 0.411307407276971, 0.42430323591599095, 0.45028048877914745, 0.4364020959897475, 0.4465417623519897, 0.42508383923106724, 0.39227103255689144, 0.47586040837424143, 0.46959204971790314, 0.5733917593955994, 0.5162550657987595, 0.5689637859662374, 0.6038734614849091, 0.4490222930908203]"
23.0,2022 idea cuándo 2023 año pasado creer cuatrimestre cursar física teórico 3 terminar dejar labo 6 7 parecer física teórico 3 primero día acuerdo seguro acuerdo vivir él decir ok sino poder reconstruir imaginar deber haber ser seguro día primero vez entrar pabellón nuevo si bien venir cursar 2021 todavía pabellón nuevo cursado acá así primero vez venir pabellón nuevo día acuerdo acuerdo cursar compañero molesto odioso clase tedioso aparte gustar materia acuerdo físico teórico 3 primero día pabellón 2 aula pabellón 2 así cero infinito pabellón 2 clase eterno terminar 10 noche dar acuerdo,"2022, no tengo ni idea de cuándo fue eso, estamos en 2023, o sea, este es el año pasado creo que yo ese cuatrimestre cursé Física Teórica 3, que la terminé dejando y Labo 6 y 7. O sea, me parece que fue Física Teórica 3 el primer día o sea, lo que me acuerdo seguro, no es tanto lo que me acuerdo de vivirlo, de decir ok, estoy en esto, sino más lo que puedo reconstruir de lo que me imagino que debería haber sido. O sea, seguro que ese día fue la primera vez que entré al pabellón nuevo porque yo si bien vine a cursar antes, en 2021, no estaba todavía el pabellón nuevo y no había cursado acá, así que esa fue la primera vez que vine al pabellón nuevo. Pero de ese día no me acuerdo nada, o sea, sí me acuerdo que en esa cursada tuve muchos compañeros muy molestos y fue muy odiosa y fue una clase muy tediosa aparte no me gusta esa materia, ya no me acuerdo. No, Física Teórica 3 los primeros días fueron en el pabellón 2, en el aula del pabellón 2 así que no es que estaba en el cero más infinito, en el pabellón 2. Y sí, fue una clase eterna que terminaba a las 10 de la noche y que no daba más, eso me acuerdo pero no, más que eso.
","[0.6540222287178039, 0.6785533279180527, 0.6689242919286092, 0.6775927841663361, 0.6546840667724609]"
