Sujetos,lematizado,texto_crudo,coherencia_evolucion
11.0,buen verdad altura acuerdo bastante intento asesinato cristino kirchner acuerdo video alboroto lado acuerdo conocido pensar tipo cosa ver instagram ploy a ey cómo llamar estrategia pensar peligro obtener voto cosa así parecer ridículo acuerdo después salir luz gente tramar asesinato vivir mismo edificio cosa así acto discurso así cristino personal saber si involucrar," Bueno, la verdad que a esta altura ya me acuerdo bastante poco del intento de asesinato a Cristina Kirchner. Me acuerdo del video de que hubo como un alboroto en todos lados. Me acuerdo de que algunos conocidos míos pensaban, tipo cosas que vi en Instagram, que era como un ploy, como un, ay, ¿cómo se llama? una estrategia para que pensaran que ella estaba en peligro y era para obtener más votos. Una cosa así, que me pareció ridículo. También me acuerdo que después salió a la luz que la gente estaba como tramando este asesinato, vivía como en el mismo edificio que ella, una cosa así y no mucho más. Y hubo como un acto, un discurso o algo así de Cristina. Y eso es todo. Pero en lo personal, nada, como, no sé si me involucré mucho con eso. ","[0.5717362463474274, 0.5806980047907148, 0.562722772359848, 0.5440760016441345, 0.5760787278413773, 0.6039217511812845, 0.5003654956817627, 0.5288838148117065]"
12.0,intento asesinato cristino fernández kirchner verdad acuerdo día acuerdo noche casa llegado casa cenado creer terminar cenar tarde 11 11 12 enterar acuerdo quién mandar mensaje creer mamá acuerdo raro entender pasado entender si verdad entender si armado viejo super indignado después poner hablar juan así chat sospechar armado entonces confuso entender quedar poner c5n quedar rato ver c5n medio angustiado así poder pasar así grave rato ahí procesar pasar después dormir acuerdo hacer día creer comer papas cena plato amarillo uso siempre solo cena hermano departamento solo,"Intento de asesinato a Cristina Fernández de Kirchner. La verdad que no me acuerdo mucho de ese día, me acuerdo que fue a la noche y que yo estaba en mi casa. Como ya había llegado a mi casa, ya había cenado, creo que ya había terminado de cenar, fue tarde, fue como las 11, 11, 12. Y me enteré, no me acuerdo quién me mandó el mensaje, creo que fue mi mamá y me acuerdo que era muy raro. Como que no se entendía que había pasado, no entendíamos si era verdad, no entendíamos si había estado armado. Mi vieja estaba super indignada, después me puse a hablar con Juan así por chat y él como que sospechaba que estaba armado y entonces era como todo muy confuso. No se entendía nada y nada, me quedé, puse de C5N y me quedé un rato viendo C5N, medio angustiada, así como podía estar pasando algo así de grave. Y me estuve un rato ahí procesando lo que estaba pasando y después me fui a dormir. Pero no me acuerdo qué hice ese día antes de eso. Creo que comí papas en la cena, en el plato amarillo que uso siempre. Y que estaba sola, en la cena. Mi hermano no estaba en el departamento, estaba sola. ","[0.6260084401477467, 0.6055766999721527, 0.5766474803288778, 0.5956139750778675, 0.5832094039235797, 0.5872306625048319, 0.5776544094085694, 0.554369293153286, 0.5661401748657227, 0.6237055659294128, 0.46499156951904297]"
13.0,intento asesinato acuerdo enterar twitter ver celu casa escritorio habitación recuerdo día particular acuerdo hablar seba suponer ir afectar marcha creer estudiar así computadora acuerdo ver mucho noticia respecto especulación,"Cuando fue el intento de asesinato, me acuerdo que me enteré por Twitter, lo vi en el celu, estaba en mi casa, en el escritorio de mi habitación. Nada, no lo recuerdo como un día en particular. Me acuerdo que hablé con Sebas porque supuse que le iba a afectar y que él fue a la marcha que hubo. Eso, no, creo que estaba estudiando o algo así, porque estaba con la computadora y nada, me acuerdo de ver muchas noticias al respecto y las especulaciones y todo eso. Pero no mucho más que eso.","[0.4647153615951538, 0.5218629042307535, 0.5357855260372162, 0.33669567108154297]"
14.0,acuerdo atentado cristino mismo día creer jueves casi seguro viernes laboratorio salir cursar creer venir casa creer enterar acuerdo si mirar celular recién casa salir cursar noche 10 red complejo materia optativo día siguiente cursar laboratorio 8 mañana saber si ir haber clase entonces ahí pendiente compañero cursar mensaje grupo whatsapp si ir hacer acuerdo nuevo revoloteo grupo facultad si ser verdad armado demás después finalmente clase llegar medio tarde avisar cancelar cursar laboratorio entonces poder dormir tiempo día creer acuerdo,"Lo que me acuerdo del atentado a Cristina fue que ese mismo día, yo creo que fue un jueves, casi seguro, porque yo los viernes tenía laboratorio y yo salí de cursar y creo que vine para casa y creo que me enteré. No me acuerdo si mirando en el celular o recién en mi casa, porque salía de cursar a la noche, a las 10, Redes Complejas, una materia optativa. Y el día siguiente yo cursaba de laboratorio a las 8 de la mañana y no sabíamos si iba a haber clase o no. Entonces estuvimos ahí pendientes con mis compañeros de cursada, y había muchos mensajes por el grupo de WhatsApp sobre si se iba a hacer o no. Y me acuerdo también que había de nuevo mucho revoloteo por los grupos de la facultad sobre si se había sido de verdad o había estado armado y demás. Y, después finalmente las clases nos llegó medio tarde, pero nos avisaron que se cancelaba nuestra cursada de laboratorio, entonces pude dormir más tiempo ese día. Y creo que no me acuerdo nada más.","[0.5800876418749491, 0.5690497279167175, 0.5796315521001816, 0.545210619767507, 0.5803439021110535, 0.5197802782058716]"
15.0,evento acuerdo sillón novio acostado ver alguno serie película ver grupo whatsopp facultad compañero poner intentar matar yegua quedar pensar pasar ahí buscar noticia prender tele ver todo secuencia ver video cómo apuntar arma cristino acuerdo parecer bastante impactante quedar ver tele 15 minuto empezar repetir vez pasar tampoco mucho información además quién hacer vídeo después saber poner medio mal situación cuarto hablar novio acuerdo bien hablar después cenar dormir,"De este evento, me acuerdo que estaba en el sillón con mi novio acostada viendo alguna serie o película, y veo en el grupo de WhatsApp de la facultad que un compañero pone intentaron matar a la yegua. Y me quedé pensando qué pasó y ahí busco las noticias y prendo la tele y veo toda la secuencia. Y veo el video de cómo la apuntaron con un arma a Cristina. Y nada me acuerdo que me pareció bastante impactante me quedé viendo un poco la tele unos 15 minutos, pero empezaron a repetir una y otra vez lo que pasó, o sea tampoco tenía mucha información además de quién lo hizo y el vídeo. Y después, no sé, me puso medio mal la situación y me fui al cuarto a hablar de esto con mi novio, no me acuerdo muy bien de qué hablamos. Pero no, después cenamos y me fui a dormir.","[0.5847582697868348, 0.529200553894043, 0.5311459600925446, 0.5528722107410431, 0.45141011476516724]"
16.0,buen acuerdo experimento anterior tal vez mismo acuerdo primero acuerdo cama día incidente plata cristino sino arma medio alguno lugar visto arriba twitter día noche hablar novio acuerdo creer pelear teléfono fondo escuchar viejo hablar tono voz poner hablar serio hablar viejo entonces seguir pensar después momento cortar conversación salir cuarto ahí viejo ver tele intento asesinato shockeado re importante sensación seguir ver video medio shock después entrar twitter ver comentario acuerdo mundo saber bien hacer día siguiente acuerdo varios evento saber hacer creer fiesta cancelar cosa así desconcertado,"Bueno, de esto me acuerdo que también estaba en el experimento anterior, tal vez en las mismas, no me acuerdo de la primera. Me acuerdo que estaba en mi cama, durante ese día había como otro incidente en La Plata, pero no contra Cristina, sino como que había habido un arma de por medio en algún lugar, y lo había visto por arriba en Twitter. Y nada, ese día en la noche estaba hablando con mi novio, me acuerdo que creo que nos estábamos peleando, por teléfono, y de fondo escuchaba a mi vieja hablar con un tono de voz que pone cuando está hablando algo serio, que hablaba con mi viejo. Entonces seguía en la mía pensando que no era nada, y después cuando en un momento corté la conversación, salí de mi cuarto, y ahí estaba mi vieja viendo la tele, y estaba todo el intento de asesinato. Estábamos como muy shockeadas, porque nada, era re importante. Y esa sensación de seguir viendo el video en estado medio de shock. Y nada, después entrar a Twitter y ver todos los comentarios, me acuerdo también, todo el mundo sin saber bien qué hacer. Y también eso, el día siguiente, como fue, me acuerdo que había varios eventos y no sabían qué hacer, creo que la fiesta se cancelaba y cosas así, y estaban como muy desconcertados todos.","[0.6235728178705487, 0.6006867786248525, 0.593655812740326, 0.630279541015625, 0.5983911156654358, 0.5958737730979919, 0.6249783039093018]"
17.0,intento asesinato cristino fernandez kirchner mismo día fallecer abuela si mal recordar creer mismo día día bastante destruido bastante cansado acuerdo hacer mañana levanté baño casa después viejo bastante ocupado acompañar internar abuela llevar casa hospital entonces buen viejo ahí después avisar hermano fallecer bien saber ahí poner llorar bastante mal bastante triste después jugar fútbol cursar estructura materia 3 jugar fútbol noche lec laboratorio electrónico cuántico hacer labo 6 7 saber saber cómo decidir venir facu cursar hablar viejo saber bastante cansado destruido venir acá poder prestar mucho atención clase parecido buen clase saber bastante triste salir cursar dar pelota dino compañero laboratorio electrónico cuántico ir jugar lec decir che jugar salir hablar quebrar ahí salir clase querer poner mal cada vez poner mal doler cabeza entonces tratar reprimir el alguno forma después volver casa poner mal casa emocionar prender tele aparecer intento asesinato cristino kirchner noticiero hablar mal mentalmente situación abuela pesar ser terrible intento asesinato saber cómico vida tipo pasar acá cualquiera cosa buen saber suerte pasar parte ayudar distraer yo,"El intento de asesinato de Cristina Fernandez de Kirchner, fue el mismo día que falleció mi abuela si no mal recuerdo creo que fue el mismo día yo ese día estaba bastante destruido, bastante cansado. No me acuerdo que hice a la mañana, me levanté, me fui al baño, yo estaba en mi casa después mi viejo estaba bastante ocupado, porque me estaba acompañando me internaron a mi abuela, la llevaron de la casa al hospital. Entonces bueno mi viejo estaba ahí con ella, y después nos avisó a mis hermanos que falleció, que estaba todo bien, yo que sé. Yo ahí me puse a llorar, estaba bastante mal bastante triste, y después jugaba al fútbol cursaba Estructura de la Materia 3 y jugaba al fútbol a la noche con los del LEC, con el Laboratorio de Electrónica Cuántica donde estaba haciendo Labo 6 y 7. No sé por qué, no sé cómo, pero decidí venir a la facu a cursar. Hablé con mi viejo y yo que sé yo estaba bastante cansado y destruido vine acá, no pude prestar mucha atención a la clase ni nada parecido estaba en esas. Y bueno, fui a la clase yo que sé, estaba bastante triste salí de cursar, yo le tenía que dar la pelota a Dina, mi compañero del Laboratorio de Electrónica Cuántica, que iba a jugar con ellos al LEC. Yo le dije, che no estoy para jugar, salimos, hablamos un poco, me quebré ahí cuando salí de clase. Yo no me quería poner muy mal porque cada vez que me pongo mal me duele más y más la cabeza. Entonces trataba de reprimirla de alguna forma. Y después volví a mi casa que también me puse mal en mi casa, me estoy emocionando, y de la nada como que prendemos la tele y aparece el intento de asesinato a Cristina Kirchner y los noticieros hablando de eso. Yo estaba muy mal mentalmente por la situación de mi abuela y eso, a pesar de ser terrible el intento de asesinato, fue como, no sé, hasta cómico en mi vida. Fue tipo, nada tiene sentido que está pasando acá esto es cualquier cosa y bueno, no sé. Por suerte no pasó nada con eso y en parte me ayudó a distraerme.","[0.6017956756628476, 0.5833104997873306, 0.5766068696975708, 0.5781210720539093, 0.6109247439437442, 0.5848722085356712, 0.5499018473284585, 0.5624647339185079, 0.6308730006217956, 0.6570671796798706, 0.5730235973993937, 0.5575176775455475, 0.5847591161727905]"
18.0,intento asesinato cristino fernández kirchner buen día empezar realidad empezar noche anterior enterar intento asesinato revuelo causar recuerdo cursar estructura materia 4 día despertar temprano ver si cursar obviamente ir haber mail oficial decir venir ir ir igual despertar desayunar salir facultad saber ir haber clase aún así pendiente mail cada cinco minuto mirar llegar mail decir clase llegar secretaría decano buen mail decano bastante claro ir haber clase claro igual querer mail docente decir así obvio ir haber clase después ver recuperar común evento así extraordinario hacer clase después resto día vuelto viaje comprar set lego gana armar aprovechar día armar él total tiempo sobrar pasar bien obvio disfrutar día medio raro día intentar asesinar figura política vicepresidente nación acuerdo si dormir bien acuerdo despertar cansado suponer dormir menos noticia casi 12 noche despertar bastante mantener despierto rato día acuerdo cuál si alberto dar feriado acuerdo cuál específico tipo día laboral viejo montón quilombo trabajo correr programa hacer feriado mismo día poder correr atrasar montón cosa lado sentado tranquilo hacer despertado 7 mañana 5 tarde poder haber terminar día día seguir tipo día terminar,"Intento de  asesinato a Cristina Fernández de Kirchner. Bueno, el día empezó, para mí en realidad, empezó la noche anterior cuando me enteré del intento de asesinato y todo el revuelo que causó. Recuerdo que estaba cursando Estructura de la Materia 4, el otro día me desperté temprano para ver si había cursada o no, que obviamente no iba a haber, pero sin un mail oficial que dijera no vengan, yo no iba a no ir igual. O sea, yo me desperté, desayuné y todo, pero no salí para la facultad porque sabía que no iba a haber clase, pero aún así estaba pendiente al mail cada cinco minutos mirando que llegue el mail diciendo que no hay clase. Y llegaba uno de secretaría, otro del decano, y es como bueno, con el mail del decano fue bastante claro que no iba a haber clase. Más claro lo que ya era igual, pero quería un mail del docente y dijo así, obvio que no iba a haber clase, que después veríamos como recuperábamos, lo común de cuando hay un evento así extraordinario y se tenía que hacer una clase. Después el resto del día, yo había vuelto de un viaje, me había comprado un set de lego que tenía ganas de armar y aproveché ese día para armarlo, porque total tenía tiempo de sobra y la pasé bien. O sea, obvio lo disfruté, pero fue un día medio raro. O sea, no son todos los días que intentan asesinar a una figura política y también vicepresidente de la nación. No me acuerdo si dormí bien, me acuerdo que me desperté cansado, supongo que dormí un poco menos porque la noticia era que era casi a las 12 de la noche y me desperté bastante. O sea, me mantuvo despierto un rato más y ese día no me acuerdo cuál fue, si Alberto lo dio como feriado, no me acuerdo cuál fue el específico del tipo día no laboral. Que mi vieja tuvo un montón de quilombo en el trabajo, porque tenía que correr unos programas, pero como se hizo feriado el mismo día no se podían correr y se atrasaron un montón de cosas. Estaba de un lado para el otro y yo estaba sentado tranquilo haciendo nada porque me había despertado a las 7 de la mañana y ya para las 5 de la tarde para mí pudo haber terminado el día y el día ya seguía, pero yo ya estaba tipo, para mí el día ya había terminado.","[0.5966646522283554, 0.5470108742063696, 0.5278582453727723, 0.5168889496061537, 0.5036763921380043, 0.5042083923305783, 0.5753481537103653, 0.5894800364971161, 0.5569906979799271, 0.5580060084660848, 0.49871739745140076, 0.3978097438812256]"
19.0,acuerdo haber él ver tele haber ver video creer escrito papá decir yo cuidado salir calle pasado así buen vivo microcentro acuerdo creer noche así día pasar después pasar acuerdo verdad así saber,"Me acuerdo de haberlo visto en la tele. De haber visto el video, y creo que me había escrito mi papá para decirme que tenga cuidado, que no salga a la calle, que había pasado algo. Algo así. Bueno, yo vivo en un microcentro. Y no me acuerdo, creo que fue a la noche, así que no había de mucho día. No había mucho que pasara después. Y lo que pasó antes no me acuerdo la verdad. Así que no sé.","[0.4151180514267513, 0.34852568556865055, 0.3445737987756729, 0.3533395752310753, 0.4938005606333415, 0.5130786895751953, 0.4008086323738098]"
20.0,acuerdo ver ver vivo si ver después formato noticiero formato pp supuesto acuerdo estudiar estructura 1 discord chico pandemia si mal recordar si estudiar estructura 1 repente saltar pedro creer decir yo che mañana feriado acabar intentar matar cristina tipo enterar así declarar feriado noticia acuerdo día verdad querer acordar yo si día siguiente cursar creer acuerdo ver después verdad poco recuerdo salir ejercicio hacer vez lograr volver concentrar yo después noticia feriado eventualmente llegar acuerdo estudiar cuarto viejo ahí todavía vivir viejo pizarra hacer cosa pizarra usar papel día particular,"Este me acuerdo que estaba, yo ni lo vi, no lo vi en vivo, si lo vi después en formato noticiero y en formato pp, por supuesto. Pero me acuerdo de estar estudiando Estructura 1 por Discord con los chicos, porque fue en pandemia si mal no recuerdo. Si, estaba estudiando Estructura 1 y de repente saltó Pedro creo a decirme, che mañana es feriado acaban de intentar matar a Cristina y yo tipo, ¿qué? Y me enteré así porque se declaró feriado, no por la noticia en sí. Y no me acuerdo qué día fue la verdad, quiero acordarme si al día siguiente yo tenía que cursar o no, pero creo que no me acuerdo. Y eso lo vi después, pero la verdad que tengo pocos recuerdos. 
Nos salió el ejercicio, que estábamos haciendo, una vez que logramos volver a concentrarnos después de la noticia del feriado, pero eventualmente llegamos. Y no, me acuerdo de estar estudiando en mi cuarto, en los viejos, ahí todavía vivía en lo de mis viejos con la pizarra y haciendo cosas en la pizarra para no usar papel. Pero no mucho más de ese día en particular.","[0.5952704921364784, 0.5960147040230888, 0.614237775405248, 0.6286664962768554, 0.6051131635904312, 0.5226725538571676, 0.5402663052082062, 0.5064210891723633]"
21.0,buen claramente acuerdo hacer mientras suceder probablemente entrevista anterior acordar después mismo acuerdo creer enterar día trabajo generalmente mediodía abajo cocina hacer comer siempre tele prendido noticia ver ah mentira mentira saber cómo enterar mentira perdón ir atrás saber cómo enterar enterar amigo grupo whatsapp decir decir tipo che ver gatillar cristina así después acuerdo exactamente momento decir amigo siempre hablar jodo siempre decir chiste así decir pedo deber joder creer después cocina almorzar ver noticia decir mirar verdad amigo decir creer así preguntar detalle creer cocina persona limpio casa mientras ahí creer decir a eh mirar pasar cristina así ser probablemente falso decir recordar bien tratar acordar yo detalle probablemente ver mensaje amigo habitación trabajar seguro acuerdo hora amigo amigo secundario grupo secundario poner ahí acuerdo creer nadie responder mensaje incluso clavar visto seguro pensar jodo noticia acuerdo mostrar video chabón gatillar él cristina agachar él retraso tardar rato agachar él noche creer noche video casa día acuerdo,"Bueno, claramente no me acuerdo qué estaba haciendo mientras sucedía. Probablemente en la entrevista anterior me acordaba, esta no. Después del mismo no me acuerdo, creo que cuando me enteré fue que estaba un día de trabajo, generalmente al mediodía, abajo a la cocina y me hago de comer y como que siempre está la tele prendida con noticias y vi que, ah no mentira, mentira, ya sé cómo me enteré. Mentira, perdón, voy para atrás, ya sé cómo me enteré. Me enteré de un amigo que en un grupo de WhatsApp me dijo, dijo tipo, che, ¿vieron que gatillaron a Cristina? Algo así, después de esto no me acuerdo exactamente y nada, yo en ese momento dije nada, es un amigo que siempre habla en joda, siempre dice chistes así y dije nada, no ni en pedo debe estar jodiendo. Y creo que después fui a la cocina para almorzar y lo vi en las noticias y dije, mirá es la verdad lo que mi amigo me decía, creo que fue algo así. No me preguntes más detalles. Creo que en la cocina estaba la persona que limpia mi casa y mientras estaba ahí creo que yo le dije, ah mirá lo que pasó Cristina, algo así habrá sido, probablemente sea falso lo que dije, no recuerdo bien. Estoy tratando de acordarme otro detalle pero probablemente cuando vi ese mensaje del de mi amigo estaba en mi habitación trabajando, pero no estoy seguro. No me acuerdo ni a qué hora fue y nada mi amigo es un amigo de la secundaria y el grupo es del secundario, y nada lo puso por ahí. No me acuerdo más nada, creo que nadie le respondió el mensaje, incluso todos le clavaron el visto, seguro todos pensaron que fue joda y eso no, nada más. 
En las noticias me acuerdo que mostraron un video y todo, del chabón gatillándole y Cristina como que agachándose con retraso, tardó un rato en agacharse pero nada más. Era de noche creo, la noche el video, en mi casa era de día, no me acuerdo más nada.","[0.5375636598238578, 0.5470090272525946, 0.4892677895047448, 0.5514705955982209, 0.5054597788386874, 0.564292173832655, 0.5094653751168933, 0.6100796858469645, 0.568783986568451, 0.5110874846577644, 0.524729977051417, 0.5287694185972214, 0.587266743183136]"
22.0,buen acuerdo súper repentino habitación usar pc empezar haber duda si laburar mañana onda declarar feriado pasar decir intentar matar cristina cómo intentar matar cristina salir noticia salir afuera habitación salir ver viejo ver tele comedor decir intentar matar cristina shock ver onda si hacer feriado si hacer feriado si laburar si laburar etcétera ver terminar laburar igual si mal recordar feriado laborable decir feriado laborable empresa decidir laburar si mal recordar laburar día siguiente mucho discusión grupo etcétera realmente detalle acuerdo,"Bueno, acuerdo que fue súper repentino. Estaba en mi habitación usando la PC y de la nada empiezan a haber dudas de si, ¿laburábamos mañana? ¿Qué onda? ¿Que se declaraba feriado?. Y era como, ¿qué? ¿Qué pasó?. Y me dicen, intentaron matar a Cristina ¿Cómo que intentar matar a Cristina?. Y salgo con esa noticia, salgo afuera de la habitación, salgo a ver a mi viejo que estaba viendo la tele en el comedor y le digo, ¿intentaron matar a Cristina? Sí, sí, sí. Y como, nada, todo un shock. Estábamos todos viendo qué onda, si era o no se hacía feriado, si no se hacía feriado, si se laburaba, si no se laburaba, etc. Y nada, a ver, yo terminé laburando igual porque, si mal no recuerdo, fue feriado no laborable, es decir, feriado no laborable, nada, mi empresa decidió laburar, si mal no recuerdo, yo laburé al día siguiente. Y nada, fue muchas discusiones en el grupo, etc., pero realmente mucho más detalle no me acuerdo. ","[0.5168726022044817, 0.44711757519028406, 0.494903090596199, 0.4276692271232605, 0.4177822209894657, 0.4066822166953768, 0.42765545348326367, 0.43576236069202423, 0.48593905568122864, 0.4204157292842865, 0.46807315945625305, 0.5090094208717346]"
23.0,ok acuerdo acuerdo primero impresión tanto grave deber tomar tanto grave deber haber ser tardar caer jodido pasado primero resultar gracioso tipo triste obviamente cristina querer morir cómo ridículo alguien intentar matar alguien poder tanto simple disparar él tiro primero impresión risa después caer grave pasado obviamente escuchar montón opinión ojalá pasado cosa así indignar yo después debatir amigo parejo gente buen pasar incluso si favor opinión político cristino acuerdo querer hablar ayudante laboratorio 1 momento químico querer mencionar medio cara chico a ey interesar política buen querer discutir debatir docente grave así poder pasar acuerdo ver foto lado noticia lado parecer seguir demasiado tiempo quedar impresión idea seguir dar él mucho vuelta tema buen igual hoy seguir noticia,"Ok, ¿qué me acuerdo de esto? Me acuerdo como que mi primera impresión no fue tan grave como debería, o sea, como que no lo tomé como algo tan grave como debería haber sido, como que tardé en caer de lo jodido que era que haya pasado eso. Como que lo primero me resultó gracioso, tipo qué triste, obviamente yo no tengo nada en contra de Cristina y no quería para nada que se muera, pero cómo que qué ridículo que alguien intente matar a alguien y que no pueda, cuando algo tan simple como dispararle un tiro, esa fue mi primera impresión y de risa. Después como que fui cayendo de a poco en lo grave que era que eso haya pasado y obviamente de escuchar un montón de opiniones como ojalá hubiera pasado y cosas así, y de indignarme mucho con eso. Y después de estar debatiendo con amigos, con mi pareja, con gente, de por qué no estaría nada bueno que eso pase, incluso si no estás a favor de las opiniones políticas de Cristina y lo que sea. Más que nada eso, me acuerdo que algo quisimos hablar, yo estaba ayudante en Laboratorio 1 en ese momento para químicos y como que lo quisimos mencionar y medio que las caras de los chicos fueron de, ay no nos interesa la política. Pero bueno, como que quisimos discutir un poco y debatimos entre nosotros con los otros docentes sobre lo grave que era que algo así pueda pasar. Más que eso, me acuerdo que sí, ver fotos por todos lados y la noticia por todos lados, sí me pareció que se siguió demasiado tiempo. Como que me quedó la impresión de que ya se habían tenido un poco la idea y seguían dándole muchas vueltas al tema. Bueno, igual hasta hoy sigue estando en las noticias eso, pero eso. ","[0.6374951733483208, 0.6368861943483353, 0.6203641295433044, 0.6018258730570475, 0.609262478351593, 0.6396849155426025, 0.5845114588737488, 0.5421102941036224, 0.5577454566955566]"
24.0,buen intentar asesinato cristino trabajar suceder dar clase matemático 2 clase 19 22 creer 22 momento mirar celular hacer consulta después salir encontrar novio tampoco saber dar clase salir llegar ahí mesa pabellón 1 encontrar alguien ahí sentado franco decir tipo che ver pasar verdad poder creer venir haber casi día semana casa juncal ser sensación raro decir si clase seguramente ahí compañero ir ir después acuerdo sensación poder él creer pedir manada casa cristino día quedar movilización grande ir hacer día siguiente así casa novio ver televisión hablar compañero sentado sillón hablar dos callado recontra impactado imagen visto ser re fuerte pasar decir si bien único poder pensar único poder hablar ir yo crucir amiga llamar male hablar saber comentar hablar cosa hecho momento saber hablar después decir raro dijistir decir hablar creer sensación recordar poder creer garantía social decir dado asumido recontra romper pacto implícito violencia venir escalada además decir todo situación sentir terminar mal entonces acuerdo,"Bueno, en el intento de asesinato a Cristina, yo estaba trabajando cuando sucedió, estaba dando clases en matemática 2, la clase era hasta las 19 o hasta las 22. No, creo que hasta las 22, y yo en ese momento no estaba mirando el celular porque me estaban haciendo consultas y después cuando salí, me encontré con mi novio, él tampoco sabía nada porque también había estado dando clases, y salimos y llegamos ahí a la mesa del pabellón 1 y nos encontramos con alguien más que está ahí sentado que es Franco, y me dice tipo, che, ¿vieron lo que pasó? y la verdad que no lo podía creer. Veníamos a haber estado casi todos los días de esa semana en la casa de ella en Juncal, y había sido una sensación muy rara digamos porque si yo no hubiera tenido esa clase seguramente hubiera estado ahí, y tenía compañeros que iban a ir después también. Me acuerdo sobre todo esa sensación de no poderlos creer. También nos pidieron que no fuéramos todos en manada en la casa de Cristina ese día, que nos quedáramos y que la movilización grande se iba a hacer al día siguiente, así que yo me fui a la casa de mi novio y estábamos viendo la televisión y hablando con otros compañeros, sentados en el sillón y no hablábamos. O sea estábamos los dos callados, recontra impactados porque las imágenes que habíamos visto habían sido re fuertes. Y también me pasó digamos como si bien era lo único en lo que yo podía pensar y lo único de lo que podía hablar, antes de irme me cruzo con una amiga que se llama Male y hablamos y ella no sabía y no lo comentamos, hablamos otra cosa y ella se fue, y de hecho yo en ese momento como que ya lo sabía y ella no, y se fue y lo hablamos después y me dice, que raro que no me lo dijiste, digamos y no lo hablé con ella. Y creo que la sensación que más recuerdo es la de no poder creer, que son garantías sociales digamos que uno tiene dadas por asumidas y que se recontra rompió un pacto implícito de la violencia que ya venía en escalada. Además digamos como toda esa situación uno ya sentía que terminaba mal, entonces eso es lo que me acuerdo.","[0.5985300640265147, 0.6542279906570911, 0.6170360275677272, 0.6282581090927124, 0.640757429599762, 0.6592947691679001, 0.6416899959246317, 0.665368378162384, 0.5625077486038208]"
25.0,ok acuerdo enterar discord hablar amigo avisar pasado visto twitter ahí empezar buscar ver video material acuerdo ver sorprender montón pasado así mas allá todo situación poder pasar básicamente acuerdo amigo contar buscar ver después revuelo armado alrededor gente comentar twitter red básicamente,"Ok, esto, también me acuerdo de que me enteré estando en Discord hablando con unos amigos me avisaron que había pasado esto, que habían visto en Twitter. Y ahí empecé a buscar como para ver, estaba el video y todo, como el material. Y nada, me acuerdo que cuando lo vi me sorprendí un montón de que como que haya pasado algo así. O sea, mas allá, de todas las situaciones o que como que pueda pasar esto, y nada, básicamente eso me acuerdo de que estaba con unos amigos, me contaron, lo busqué y veo que después un poco todo el revuelo que se había armado alrededor, la gente comentando en Twitter y en otras redes, pero básicamente eso. ","[0.5782572229703268, 0.6198441088199615, 0.6894563436508179]"
26.0,intento asesinato cristino fernández kirchner recordar situación chistoso daniel casa ver recuerdo si serie peli viér mamá escribir ver intentar asesinar vicepresidenta decir a eh intentar asesinar vicepresidenta mente vicepresidenta cristino entonces buen asesinar bien seguir repetir vicepresidenta mal luego caer cuenta cristina a eh serio mal ahí poner noticia empezar ver día recuerdo acostar dormir tarde ver noticia repetir vez video recuerdo día declarar feriado mensajear yo franco si pertinente venir declarar feriado último hora justo supervisor escribir ir trabajar entonces día poder dormir tarde deber haber ir manifestación quedar dormir tarde,"En el intento de asesinato a Cristina Fernández de Kirchner, recuerdo que la situación chistosa fue que estaba con Daniel, en la casa de él, estábamos viendo, recuerdo si una serie o una peli, pero estábamos viéndo algo y la mamá le escribe, viste que intentaron asesinar a la vicepresidenta y él me dijo, ah, intentaron asesinar a la vicepresidenta. En mi mente no estaba que la vicepresidenta era Cristina, entonces fue como, bueno, no la asesinaron que bien. Y él seguía repitiendo como, pero a la vicepresidenta. Sí, qué mal. Luego cuando caí en cuenta que era Cristina, fue como, ah, no, en serio, qué mal. Y ahí pusimos las noticias y empezamos a ver. Más que de ese día, recuerdo que nos acostamos a dormir tarde viendo las noticias y repitiendo una y otra vez el video. Recuerdo que al otro día declararon feriado y estábamos mensajeándonos con Franco de si era pertinente venir o no, porque como que le declararon feriado a última hora y justo el supervisor de él le escribió que no tenía que ir a trabajar, entonces al otro día pudimos a dormir esta tarde. Debimos haber ido a las manifestaciones, pero nos quedamos durmiendo esta tarde. Y no, nada más. ","[0.5612616174750857, 0.4821840524673462, 0.4934599655015128, 0.5224063396453857, 0.5128333687782287, 0.5953687876462936, 0.47128554185231525, 0.4378385543823242, 0.25216037034988403]"
