Sujetos,lematizado,texto_crudo,coherencia_evolucion
11.0,ok buen venir ir asumir despertar pasar tanto hora así hoy despertar desayunar cambiar hacer almuerzo venir facultad llegar labo nadie así quedar enfrente compu ver todavía correr leer organizar fin semana poner hablar amiga libro leer tipo 12 cuarto empezar caminar acá llegar obvio re rápido así llegar temprano seguir hablar amiga afuera mientras guardia mirar cara hacer persona ahí merodear afuera hacer 26 tocar puerta entrar acá hacer entrevista,"Ok, bueno, por antes de venir voy a asumir que es desde que me desperté, porque no pasaron tantas horas. Así que nada, hoy me desperté, desayuné, me cambié, hice el almuerzo y vine para la facultad. Cuando llegué al labo no había nadie, así que me quedé enfrente de la compu, que vi que todavía estaba corriendo algo. Estuve leyendo, estuve organizando mi fin de semana, y me puse a hablar con una amiga sobre el libro que estaba leyendo. Y tipo 12 y cuarto empecé a caminar para acá y llegué obvio re rápido, así que llegué temprano. Seguí hablando con mi amiga afuera, mientras los guardias me miraban con cara de ¿Qué hace esta persona ahí? ¿Por qué está merodeando afuera? Y cuando se hicieron y 26, toqué la puerta, entré y acá estoy haciendo la entrevista. 
","[0.5981673896312714, 0.6177413215239843, 0.5905650854110718, 0.5959973484277725, 0.561174194018046, 0.5644733905792236, 0.6608487963676453]"
12.0,buen ayer dormir juan así despertar juan decir despertar primero acá facultad 9 cerca trabajo así poder dormir rato tipo menos cuarto salir casa… casa costar levantar yo levanté cambiar salir llegar coner tipo 9 medio preparar mate comer uno galletita poner hacer trabajo así escritorio caso pendiente estudiar laboratorio hoy tipo 12 comprar almuerzo almorcé parmesana berenjena ensalado buen después tomar café chico conocer visita buen tomar café ahí venir acá dar clase ayudante ahí luz físico 2 químico parte práctico buen ahí clase terminar tipo 4 3 medio creer terminar quedar ratito dar consulta buen terminar venir acá pasar kiosco centro estudiante comprar dos alfajor esperar hacer hora venir entrevista,"Bueno, ayer dormí en lo de Juan, así que me desperté en la de Juan. Se lo dije, me despertó él primero, porque tenía que estar acá en la facultad a las 9. Y yo, de lo de él, estuve más cerca del trabajo, así que pude dormir un rato más. Tipo, una de menos cuarto salí de mi casa… de la casa de él. O sea, me costó un poco levantarme, me levanté, me cambié y salí. Llegué a Conea, tipo 9 y media. Y me preparé un mate, comí unas galletitas y me puse a hacer trabajo así en el escritorio, en los casos de pendientes y estudiar. Pero no fui al laboratorio hoy. Y tipo 12 fuimos a comprar almuerzo. Almorcé parmesana de berenjenas con ensalada. Y bueno, después fuimos a tomar un café. Con chicos que no conocíamos, que eran de visita. Y bueno, tomamos el café y de ahí yo me vine para acá a dar clase. Estoy ayudante ahí con Luz en Física 2 para Químicos, en la parte práctica. Y bueno, estuvimos ahí en la clase, terminamos tipo 4, 3 y media creo que ya estaba terminando. Nos quedamos un ratito dando consultas. Y bueno, cuando terminamos vine para acá, pasé antes por el kiosco del centro de estudiantes, compré dos alfajores y esperé a que se haga la hora de venir a la entrevista.
","[0.4416004307568073, 0.43754246880610786, 0.39950717985630035, 0.4335073301425347, 0.3602639709909757, 0.3730047284202142, 0.37827585488557813, 0.41210801402727765, 0.43470393493771553, 0.4732357050691332, 0.4607112556695938, 0.5040297150611878, 0.5839795619249344, 0.5631903211275736, 0.5081807672977448, 0.6219366788864136]"
13.0,venir cursar estructura materia 4 teoría práctico práctico ver quarks modelo quarks divertido ver él nuevo llegar justo hacer entrevista tema tiempo así venir acá pasar baño crucir mizrahi vinir acá crucir camila alto entender venir entrevista schmiguelow nico schmiguelow saludar copar nico,"Antes de venir, cursé estructura de la materia 4, tuvimos teoría y práctica, en la práctica vimos Quarks, el modelo de Quarks, qué divertido verlo nuevo. Eso, y llegaba justo a hacer la entrevista por el tema de los tiempos, así que vine para acá, pasé por el baño, me crucé a Mizrahi, y viniendo para acá me crucé a Camila alta, que entendí que venía de la entrevista. Y a Schmiguelow con Nico, y Schmiguelow no me saludó, un copado, pero Nico sí. Eso es todo. 
","[0.4688437183698018, 0.4277539551258087, 0.3618931472301483]"
14.0,hoy levanté 6 mañana ir facultad trabajar ayudante segundo materia laboratorio después cursar materia hacer venir saludar compañero materia salir puerta cercano pabellón 0 infinito venir acá ifibyne crucir amigo luca biología amigo dar taller programación amigo buzo rojo cursar amiga campera negro raya rosa creer luca amigo crucir vinir acá suéter azul camisa,"Hoy me levanté a las 6 de la mañana para ir a la facultad y trabajé como ayudante de segunda en una materia del laboratorio. Y después fui a cursar una materia. Y lo que hice antes de venir fue saludar a mis compañeros de la materia y salir por la puerta más cercana del pabellón 0 más infinito a para venir acá al IFIByNE y me crucé con un amigo, Lucas, de biología, que es un amigo con el que yo doy un taller de programación. Uno de mis amigos tenía un buzo rojo, uno de los que cursé, una amiga tenía una campera negra con rayas rosas. Y creo que Lucas, que es el amigo que me crucé, viniendo acá, tenía un suéter azul y estaba con camisa.
","[0.5766422152519226, 0.587885727485021, 0.5082752108573914, 0.5919638872146606]"
15.0,buen venir casa novio quedar dormir ahí levantar desayunar tomar mate poner practicar dar char el dar mañana miércoles trabajo hacer tesis grabar zoom ver cómo ir charla gustar quedar tiempo venir acá tomar colectivo venir acá poco carga subir dar miedo llegar tomar colectivo bien,"Bueno, antes de venir, estaba en la casa de mi novio porque me había quedado a dormir ahí. Nos levantamos, desayunamos, tomamos unos mates. Y yo me puse a practicar para dar una charla que tengo que dar mañana, miércoles, sobre el trabajo que estoy haciendo en mi tesis. Y me grabé por Zoom para ver cómo iba la charla, no me gustó. Y me quedé sin tiempo y vine para acá. Me tomé el colectivo y vine para acá. 
Tenía muy poca carga en la sube y me daba miedo de no llegar a tomar mi colectivo, pero estaba bien.
","[0.5405616164207458, 0.5510146737098693, 0.49500569701194763, 0.5216773351033529, 0.4142576903104782, 0.6767550110816956]"
16.0,buen venir hoy mañana haber cursar estructura 4 vinir complicado todo clase virtual así haber hacer lugar quedar casa ordenar después trabajo trabajo uno 4 5 hora piol cansado igual pedir helado buen explicar par cosa hacer después preparar a eh preparar parte clase dar hoy después venir acá ciudad hacer experimento buen llegar hora almuerzo así pedir comida rápido salchicha chucrut puré comer escritorio mientras preparar clase duda cómo explicar fuerza centrífugo centrípeta después a eh después hacer cosa garrafa micro preguntar gente si ir venir micro organizar inscribir noche museo email,"Bueno, antes de venir, hoy a la mañana, tendría que haber cursado Estructura 4, pero no estoy viniendo porque nada, es complicado. Están todas las clases virtuales, así que nada, tendría que haber hecho eso. Pero en lugar de eso me quedé en mi casa ordenando, y después fui para el trabajo. Estuve en el trabajo unas 4 o 5 horas, estuvo piola, estaba muy cansada igual, pedimos helado, estuvo, muy bueno. Y nada, me explicaron un par de cosas que tengo que hacer, y después ya me preparé, ah, preparé parte de la clase que tengo que dar hoy. Y después vine para acá, a Ciudad, a hacer el experimento. Bueno, llegué para la hora del almuerzo, así que pedí la comida rápido, eran salchichas con chucrut y puré, la comí en mi escritorio mientras preparé la clase porque tenía una duda de cómo explicar algo de fuerza centrífuga, centrípeta. Y después, ¿qué más? No, no fue nada más, no mucho. Ah, después sí, hice cosas de lo de la garrafa, del micro, nada, preguntando a la gente si iba a venir al micro o no, qué estoy organizando. Me inscribí a lo de la Noche de los Museos, y de emails, eso.
","[0.4946220725774765, 0.4720695945951674, 0.5181786809116602, 0.5005745462008885, 0.5070607165495554, 0.4555008113384247, 0.455877386033535, 0.5044100483258566, 0.48510634899139404, 0.3782731890678406]"
17.0,hacer venir buen levanté 6 45 mañana venir dar clase laboratorio ayudante laboratorio electromagnetismo óptico turno martes 7 14 ahí ayudar primero menos 1 hora 2 hora menos clase jtp repasar cosa concepto clase igual martes pasado entonces visto decir después parte medio combinado clase chico hacer cosa ahí parar ayudar hacer conexión medir cosa sencillo primero ir poner resultado común alumno decir después venir parte complicado conectar amperímetro ahí presente martes pasado quemar varios fusil multímetro entonces presente hoy quemar cambiar él decir entonces hacer bastante enfoque conectar así conectar tal forma entonces buen encima chico además grupo hoy encima justamente quemar fusible después medir cosa multímetro cosa estilo diodo ayudar yo conectar él además mostrar parte cómo usar multímetro cómo usar parte continuidad multímetro cómo medir voltaje cómo medir corriente después directo hemeroteca reunión dar beca beca sim reunión informativo llenado papel menos 2 3 medio ahí presente reunión escuchar mientras poner correr código tesis vectorizar tweete entonces conectado terminal modificar código pasar archivo computadora finalmente poner correr dos computadora archivo ir vectorizar ir par tiempo correr tiempo después mandar mail codirector firme papel beca después reunión querer ver decir si decir importante mandar mail comedor 3 medio terminar decir almorzar cori,"¿Qué hice antes de venir? Bueno, me levanté a las 6 y 45 de la mañana, para venir a dar clases en el laboratorio. Yo soy ayudante en el Laboratorio de Electromagnetismo y Óptica, el turno de los martes. Estuvimos de 7 a 14 ahí, ayudando. Primero más o menos 1 hora, 2 horas más o menos, un poco más de clase de la JTP, repasando las cosas, los conceptos. La clase fue igual a la del martes pasado, entonces ya la había visto digamos. Después hubo una parte medio combinada entre clase y que los chicos hacían cosas, que ahí nada nos paramos, ayudamos un poco a hacer las conexiones para que midan cosas sencillas primero y que vayan poniendo resultados en común entre todos los alumnos, digamos. Después vino una parte un poco más complicada que fue conectar los amperímetros, ahí tuvimos que estar un poco más presentes, el martes pasado se quemaron varios fusiles de los multímetros, entonces estuvimos más presentes hoy para que no se quemen tanto, y que no haya que cambiarlos digamos. Entonces hicimos bastante más enfoque en esto se conecta así, no lo conecten de tal forma. Entonces bueno fue estar más encima de los chicos, además eran más grupos hoy, estar más encima de ellos para que justamente no se quemen los fusibles. Y después midieron cosas con un multímetro y cosas del estilo, con un diodo y ayudarnos a conectarlos, además les mostré parte de cómo se usa un multímetro, cómo se usa la parte de continuidad de un multímetro, cómo medir voltaje, cómo medir corriente. Después de eso me fui directo a la hemeroteca que tuve una reunión, a mí me dieron una beca, la beca sim y hubo una reunión informativa para el llenado de papeles, eso fue más o menos de 2 a 3 y media. Estuve ahí presente en la reunión, escuchando y mientras tanto puse a correr un código para mi tesis que vectoriza muchos tweets. Entonces estaba conectado con la terminal, modificando el código pasando archivos de una computadora a otra. Y finalmente puse a correr en dos computadoras estos archivos para que vayan vectorizando y que le vaya un par de tiempo correr, un poco de tiempo. Después le mandé un mail a mi codirector para que me firme los papeles de la beca después de la reunión, porque quería ver qué decían, si decían algo importante o no le mandé un mail. Fui al comedor a las 3 y media cuando termine todo eso digamos y fui a almorzar con Cori.
","[0.5755229070782661, 0.5314275165398915, 0.5599607846566609, 0.5857325654763442, 0.564222884674867, 0.5376049822027033, 0.5468510329723358, 0.5471296078628964, 0.5261334478855133, 0.5241261039461408, 0.514112114906311, 0.503238183259964, 0.45365603268146515, 0.4882366557916005, 0.5370683670043945, 0.5500810742378235]"
18.0,hacer venir buen día largo despertar día desayunar subir colectivo universidad san martín ahí hacer tesis hoy literal llegar primero nadie empezar hacer menos mes llave ir pedir recepción escritorio buenísimo tesis demasiado grande cómodo trabado tema avanzar hoy avanzar bastante creer parte terminado hoy si avanzar día después ahí trabajar tesis clase piano miércoles ahí terminar canción ver después agarrar venir acá parecer corto desde… despertar 7 mañana sentir seguido parir segundo así día cansado cansar día día completo así decir él hoy empezar leer nuevo encontrado leer colectivo acordado gana leer policial negro escritor unido llamar raymond chandler saga libro seguir historia caso tomar detective privado ángel buen gustar policial negro buen saber alguno razón poner gracia descriptivo cosa si entender mujer sentado silla favor seguir próximo tipo tipo acabar matar ahí lado tirado parar contar mina silla importar mina silla querer saber pasar acabar matar,"¿Qué hice antes de venir? Bueno, fue un día largo, me desperté, eso como todos los días. Desayuné, me subí al colectivo, fui a la universidad San Martín, que ahí estoy haciendo la tesis. Hoy literal, llegué primero, no había nadie. Como empecé hace menos de un mes no tengo llaves y tuve que ir a pedir en recepción. Tengo un escritorio buenísimo para la tesis, demasiado grande, estoy muy cómodo pero estoy trabado con un tema que nada, hay que avanzar. Hoy avanzamos bastante, no creo que esta parte esté terminada, pero hoy si, se avanza un poco todos los días. Después de estar ahí trabajando en la tesis, me fui a la clase de piano, que la tengo todos los miércoles. Ahí terminamos la canción que estábamos viendo y después nada, agarré y me vine para acá. Parece corto pero estuve desde… desperté a las 7 de la mañana y sentí todo seguido, no paré un segundo. Así que tuve un día no cansado, o sea no me cansó el día pero un día completo por así decirlo. 
Hoy empecé a leer de nuevo porque no había encontrado nada para leer en el colectivo. Me había acordado que tenía ganas de leer un policial negro de un escritor de Estados Unidos, se llama Raymond Chandler, es una saga de libros que sigue la historia y los casos que toma un detective privado en los ángeles. Está bueno, me gusta el policial negro está bueno, no sé tienen por alguna razón, me pongo un poco de gracia, lo descriptivo que es con algunas cosas. Es como si ya entendí que hay una mujer sentada en esa silla, por favor seguí a lo próximo que es tipo al tipo que acaban de matar que está ahí al lado tirado. Y no paraban de contar de la mina que estaba en la silla y no me importaba la mina que estaba en la silla, quería saber qué pasó con el que acaban de matar, nada más que eso.
","[0.5935241212447484, 0.5567517834050315, 0.5638574063777924, 0.547644667327404, 0.5785336955027147, 0.5697545289993287, 0.5737611254056295, 0.5923925787210464, 0.5798239963395255, 0.5128048857053121, 0.4847766160964966, 0.4802011772990227, 0.5338053703308105, 0.6029944717884064, 0.5538262724876404]"
19.0,buen mañana despertar visto ayer noche ir dormir entonces pensar faltar teórico quedar cama principio plan ir ser pasar clase faltar quedar cama tiempo levanté mandar mensaje cami amiga preguntar él avisar arrancar práctica práctico decir práctica así buen igual gana faltar entrevista venir igual facultad así decir buen venir igual salir salir desayunar uno galletita agua cambiar armar mochi salir parada colectivo esperar ratito después sentir olor feo colectivo entonces cambiar asiento buen hacer viaje dormir simplemente pensar después bajar venir pabellón 1 facultad ahí encontrar persona curso intervalo ir entrar clase decir ir dar tema distinto dado recién entonces buen entrar igual tomar clase después clase hacer consulta almorzar llegar almorzar entonces venir acá buen poder ser poquito específico pasar justo venir hablar whatsapp entrevistador encontrar comedor comprar uno galletita maná comprar tres empanada comer después entrevista venir caminar acá hablar cosa alergio,"Bueno, a la mañana me desperté, ya había visto ayer a la noche que iba a dormir poco, entonces pensé en faltar la teórica y me quedé en la cama. Al principio el plan iba a ser pasar la clase a la que falté, pero me quedé en la cama todo el tiempo hasta que me levanté. Le mandé un mensaje a Cami, una amiga, para preguntarle que me avise cuando arrancaba la práctica, porque era la práctica, y me dijo que todo era práctica, así que bueno, fui igual. Tenía ganas de faltar, pero como tenía la entrevista, tenía que venir igual a la facultad. Así que dijo bueno, vengo igual. Salí, antes de salir desayuné unas galletitas de agua, me cambié, armé la mochi, salí, fui a la parada del colectivo. Esperé un ratito, después me senté, había olor feo en el colectivo, entonces me cambié de asiento, y bueno, no hice mucho en el viaje. No dormí, simplemente no pensé nada, y después me bajé, vine para el pabellón 1 de la facultad, y ahí encontré a las personas con las que curso, que estaban en el intervalo. Y no iba a entrar a la clase, pero me dijeron que iban a dar un tema distinto al que habían dado recién, entonces bueno, entré igual, tomé la clase, y después de la clase hicimos consultas. Fuimos para almorzar, pero no llegaba a almorzar, entonces vine para acá. Bueno, puedo ser un poquito más específica con lo que pasó justo antes de venir, que es que hablamos por WhatsApp con el entrevistador, y nos encontramos en el comedor, se compró unas galletitas maná, yo me compré tres empanadas para comer después de la entrevista, venimos caminando por acá, y hablamos cosas de alergias, y nada más.
","[0.5336232244968414, 0.5350560247898102, 0.4808349870145321, 0.5775290642465863, 0.5444531937440237, 0.551785808801651, 0.5967442914843559, 0.5808745423952738, 0.4974230080842972, 0.7702049016952515]"
20.0,venir despertar casa molestar gata desayunar quemar café vino mati hacer tiempo siempre llegar temprano vinir acá dos junto bondi claramente llegar laboratorio pelear yo python buen desinstalar programita forma aleatorio entonces solucionar justo venir acá intentar automatizar guardado foto hacer tener éxito momento mati traer medialuna mejorar día tomar mate venir tomar 59 28 general paz tranquilo,"Antes de venir me desperté, en mi casa. Me molestó mi gata, desayuné, se me quemó el café. Vino Mati a hacer tiempo porque él siempre llega más temprano que yo. Vinimos para acá los dos juntos, en bondi claramente, y desde que llegué estamos en el laboratorio peleándonos con python. Bueno se nos desinstaló el programita de forma aleatoria, entonces estábamos solucionando eso y justo antes de venir para acá estaba intentando automatizar el guardado de algunas fotos para lo que hacemos, sin tener mucho éxito de momento. Mati trajo medialunas, con eso mejoro un poco el día. Estábamos tomando mate. Para venir nos tomamos el 59 y el 28 y la General Paz estaba muy tranquila.
","[0.5370056501456669, 0.46864573657512665, 0.4631462335586548, 0.5093521326780319, 0.576648990313212, 0.5087868720293045, 0.5700074434280396]"
21.0,venir acá reunión básicamente trabajar día particularmente reunión juntar solo equipo sino todo vertiente encima líder juntar diagramar solución problema ver sistema mirar mostrar cuál problema ir diagramar él aplicación hacer 5 media 5 40 ahí escribir ir venir entrevista bajar reunión agarrar cosa celular llave plata calle agarrar auto venir acá camino ir siempre facultad escuchar música llegar creer llegar 18 20 entrevista 18 30 persona ir entrevistar contestar teléfono suponer entrevista quedar afuera esperar contestar ver si poder entrar vez contestar portero puerta decir rato acercar tanto cerca acercar ver decir nombre gastón decir entrar decir buen esperar anotar asi decir preguntar apellido pronunciar mitad gastón rosi… nov decir marcar resaltador verde papel decir genial venir acá empezar ahora entrevista ver hacer reunión primero tarde después de e<UNK> almorcé pegar siesta cortita 20 minuto levanté trabajar solo compañera trabajar par cosa hacer después daily básicamente momento juntar equipo contar hacer día prender cámara prender cámara dailys contar hacer después seguir hacer cosa reunión básicamente reunión hablar saber si creer,"Antes de venir para acá, estaba en una reunión, básicamente estuve trabajando todo el día. Particularmente estuve en una reunión, en la que me junté con, no solo mi equipo, sino como toda la vertiente que está por encima de mi líder. Y nos juntamos a diagramar la solución a un problema que tenemos que ver entre todos de sistemas. Yo miraba como un poco estaban mostrando cuál era el problema, iban diagramándolo en la aplicación que tenemos nosotros. Se hicieron 5 y media, 5 y 40 por ahí, y yo escribí que me tenía que ir, que tenía que venir para la entrevista. Me bajé de la reunión, agarré mis cosas, mi celular, mi llave plata, me fui a la calle. Agarré el auto y vine para acá, por el camino que voy siempre para la facultad, escuchando música. Cuando llegué, creo que llegué a las 18 y 20, yo tenía la entrevista a las 18 y 30, la persona que me iba a entrevistar, no me contestaba el teléfono porque estaba supongo que con otra entrevista, y me quedé afuera esperando a que me conteste para ver si pudo entrar o no. Una vez que me contestó, el portero de la puerta me dijo, o sea, al rato como que me acerqué, no estaba tan cerca, me acerqué, me vio, me dijo tu nombre es Gastón, yo dije sí. Entré y me dijo bueno, espera que te anoto, algo asi dijo. Y me preguntó mi apellido, lo pronunció a la mitad, Gastón Rosi… nov dije yo. Me marcó con un resaltador en verde, en un papel, yo dije genial, vine por acá y nada, empecé ahora la entrevista. 
A ver, ¿qué estaba haciendo antes de la reunión? Primero tuve a la tarde después de… almorcé, me pegué una siesta muy cortita de 20 minutos. Cuando me levanté estuve trabajando yo, un poco solo, un poco con una compañera, nada, trabajando un par de cosas que tenía que hacer. Después tuve una daily, que es básicamente un momento en el que juntamos con el equipo y contamos lo que estuvimos haciendo durante el día. No prendí la cámara porque no prendo la cámara durante esas dailys. Conté lo que tenía que hacer y ya, y después seguí haciendo mis cosas hasta la otra reunión que es básicamente esta reunión de la que hablé antes. No sé si hay algo más, creo que nada más. 
","[0.5787500490744909, 0.5448000658960903, 0.5499678570777178, 0.5557833611965179, 0.5839869230985641, 0.5434700617423425, 0.5318987667560577, 0.5369135899977251, 0.5393746763467788, 0.5112069712744819, 0.5407535396516323, 0.5689958461693355, 0.5140090336402258, 0.5180104434490204, 0.512666717171669, 0.5541303853193918, 0.5978585630655289, 0.4402543306350708]"
22.0,buen venir acá buen venir acá visitar viejo hospital hablar varios cosa etcétera volver casa laburar navegar internet ver cierto problema específico laburo poder entrar detalle problema legal después cortar filetar pollo hacer milanesa salir entrevista tomar taxi seis cuarto menos ir juan b justo gabilán querer ir juan b justo gabilán terminar ir ahí parada 34 ciudad universitario tardar alrededor diez minuto siquiera siete seis minuto tardar venir bondi completamente repleto gente después tres cuarto viaje menos poder sentar creer cagar lugar alguien parar dejar pasar sentir igual buen después esperar terminar previo entrevistar salir comprar par cosa volver acá hacer entrevista,"Bueno, antes de venir acá. Bueno, yo antes de venir acá, visité a mi vieja en el hospital, hablamos de varias cosas, etcétera. Me fui, volví a mi casa a laburar. Estuve navegando por internet para ver ciertos problemas específicos de mi laburo. No puedo entrar mucho en detalle por problemas legales. Después de eso, corté, fileté un pollo para hacer milanesas. Y me salí para esta entrevista. Me tomé un taxi a las seis y cuarto, más o menos, para ir hasta Juan B. Justo y Gabilán. No quise ir hasta Juan B. Justo y Gabilán, pero terminé yendo ahí porque estaba la parada del 34, para Ciudad Universitaria. Tardó alrededor de diez minutos. No, ni siquiera siete o seis minutos tardó en venir el bondi. Estaba completamente repleto de gente. Después de tres cuartos de viaje, más o menos, me pude sentar. Creo que le cague el lugar a alguien porque se paró para dejar pasar a otro y me senté igual. Pero bueno. Después de esto, espera que se termine el previo entrevistado. Salimos a comprar un par de cosas y volvimos acá a hacer la entrevista.
","[0.4895557314157486, 0.46425603131453197, 0.4599423961980002, 0.45797107769892764, 0.4989209398627281, 0.4729257009246133, 0.48838959336280824, 0.4554266267352634, 0.47644931077957153, 0.4713853895664215, 0.4067881678541501, 0.43308879137039186, 0.3750700280070305, 0.5073421001434326, 0.504192054271698, 0.45384302735328674]"
23.0,ok hoy venir despertar temprano mañana sueño desayunar venir facultad cursar estructura materia sueño clase estructura materia después comer entrevista después comer quedar hacer tiempo mesa di vuelta caminar encontrar amigo charlar rato amigo venir entrevistami comida embole seco aburrido mucho gente lado semana computación niño lado así difícil encontrar lugar sentar él comer clase aburrido,"Ok, hoy antes de venir me desperté temprano a la mañana con mucho sueño. Desayuné, vine para la facultad, cursé Estructura de la Materia. Tuve mucho sueño durante la clase de Estructura de la Materia. Después de eso fui a comer y como tenía esta entrevista, después de comer me quedé haciendo tiempo sobre mesa. Di una vuelta caminando, me encontré con un amigo, estuve charlando un rato con un amigo y vine a esta entrevista.
Mi comida fue un embole, estaba muy seca, muy aburrida. Había mucha gente por todos lados porque es la semana de la computación y hay niños por todos lados, así que fue muy difícil encontrar un lugar donde sentarse a comer y la clase fue muy aburrida. 
","[0.5189540336529413, 0.5282184064388276, 0.4992997944355011, 0.48390044768651325, 0.5018149167299271, 0.4409586787223816]"
24.0,buen venir acá charlar varios amigo pabellón 1 primero almorzar mientras hacer cosa computador definir varios cosa planear fiesta organizar viernes mandar mensaje whatsopp almorcé amigo llamar manuel después vino ramón sentar él yo hablar bien hoy cursar mañana clase práctico mecánico clásico arrancar dar fuerza central creer entregar ejercicio hoy finalmente entregar miércoles suerte hecho,"Bueno, antes de venir para acá estuve charlando con varios amigos en el pabellón 1. Primero almorcé mientras hacía cosas con la computadora, tenía que definir varias cosas para planear una fiesta que estamos organizando este viernes. Tuve que mandar muchos mensajes por WhatsApp, almorcé con un amigo que se llama Manuel y después vino Ramón a sentarse conmigo y estuvimos hablando. Y eso, muy bien. También hoy cursé, a la mañana tuve una clase práctica de Mecánica Clásica, arrancamos a dar fuerzas centrales, creía que tenía que entregar un ejercicio para hoy pero finalmente no, lo entrego el miércoles, pero por suerte ya lo tengo hecho.
","[0.5576709359884262, 0.5288184881210327, 0.5683305859565735, 0.6508467197418213]"
25.0,venir hacer sobremesa gente laboratorio recién terminar comer comer uno empanada pollo reunión charla grupo cuántico hablar tema paper salir recientemente rato trabajar laboratorio poder hacer avance querer hacer así bastante contento buen básicamente llegar facu venir,"Antes de venir, estábamos haciendo un poco de sobremesa con la gente de mi laboratorio, habíamos recién terminado de comer. Y nada, me comí unas empanadas, de pollo. Antes de eso habíamos tenido la reunión de las charlas del grupo de Cuántica, que hablábamos temas y papers que salieron recientemente. Y antes de eso había estado un rato trabajando en el laboratorio y pude hacer un avance de lo que estaba queriendo hacer, así que estaba bastante contento. Pero bueno, básicamente eso es desde que llegué a la facu hasta que vine. 
","[0.5392398536205292, 0.5147204299767812, 0.6365015506744385, 0.5824445486068726]"
26.0,venir sala muestra hacer casi mes ir sala muestra cirugía justo limpiar sustrato aluminio empezar hacer spattering querer probar nuevo material spatteriado verificar solución funcionar entonces justo venir limpiar sustrato limpieza primero mecánico luego químico ahí llegar mensaje decir a eh verdad venir sala muestra laboratorio saludar gaby ayer vino morir familiar pedir café regañar tomar café,"Antes de venir estaba en sala de muestras, porque hace casi un mes que no iba a sala de muestras, que tuve una cirugía. Y justo estaba limpiando unos sustratos de aluminio para empezar a hacer spattering, que quiero probar un nuevo material, spatteriado, para verificar que mi solución esté funcionando. Entonces justo antes de venir estaba en eso, estaba limpiando los sustratos, una limpieza primero mecánica y luego química. Y ahí me llegó el mensaje y dije ah verdad. 
Antes de venir, antes de estar en sala de muestras, estaba en el laboratorio, me saludé con Gaby, que ayer no vino porque se murió un familiar, y pidió un café y me estaba regañando porque yo no tomaba café.
","[0.6030896604061127, 0.5376975536346436, 0.5525615811347961, 0.7211713194847107]"
27.0,buen venir salir dar clase mañana arrancar yo sentir yo mal voz poder avisar él profesor dar clase yo poder ir voz decir peor poder salir cama así venir dar clase voz di par hora clase voz buen andar usar pizarrón después final clase terminar claramente poder seguir buen pebir perdido vino hacer 40 mil pregunta buenísimo así rato explicar él prácticamente todo materia terminar salir acá crucir maxi amigo quedar hablar rato venir flor quedar charlar ver hacer hora pasar baño crucir cami comedor venir derechito acá hacer estono desayunar desayunar venir ir tomar tar venir llegar poquito tarde dar clase perder tren buen cosa pasar,"Bueno, antes de venir yo salí a dar clases, la mañana arrancó conmigo sintiéndome mal, sin nada de voz, y antes de poder avisarle al otro profesor que da clases conmigo, que yo no puedo ir porque no tengo voz. Él me dijo que estaba peor y que no podía salir de la cama, así que tuve que venir a dar clases sin voz. Di un par de horas de clases sin nada de voz, pero bueno, anduvo, use mucho el pizarrón. Después, al final de la clase, la terminé antes porque claramente no podía seguir, pero bueno, un pibe que estaba muy muy perdido, me vino a hacer 40 mil preguntas, que está buenísimo, así que estuve un rato explicándole prácticamente toda la materia. Y cuando terminé con eso salí para acá y me crucé a Maxi con unos amigos suyos, quedó hablando un rato, vino Flor, nos quedamos charlando, y cuando vi que se hacía ya la hora, pasé por el baño, me crucé a Cami en el comedor y vine derechito acá a hacer todo esto.
No desayuné, no desayuné nada antes de venir, va, me tomé un té antes de venir, pero nada más llegué un poquito tarde a dar la clase porque perdí el tren, pero bueno, cosas que pasan. 
","[0.6703223586082458, 0.6843752413988113, 0.7234249512354533, 0.7127560973167419, 0.7701809406280518]"
